attempt_uid,agent_id,day,t,step,stage_name,stage_index,intention,need,step_type,step_intention,status_text,step_eval_text,step_outcome,aligned_action,aligned_agent_status_status,aligned_action_snapshot_day,aligned_action_snapshot_t,aligned_join_mode,aligned_join_lag_seconds,digital_exposure,digital_from_action,digital_from_status,digital_from_intention,digital_from_signal,digital_task_hint,digital_task_hint_need,digital_task_hint_pending,digital_task_adopted,scenario,scenario_entry_reason,scenario_match_source,llm_match_status,llm_match_confidence,llm_match_reason,emitted,outcome,roll,p_negative_interval,p_positive_interval,total_event_prob,hazard_p_total,llm_status,match_pipeline_mode,digital_gate_source,digital_gate_status,digital_gate_confidence,digital_gate_reason,scenario_aligned,input_source,status_summary_text,plan_index,step_failure_pressure,step_success_support,step_consumed_time,step_effort_bucket,decision_mode,prob_model,llm_calls_this_step,llm_scenario_calls_this_step,llm_calls_for_agent,fallback_reason
fbef2127-0512601-001-0002,1,5,12601.0,512601,recovery,2,Review available shopping options online,safe,economy,Review available shopping options online,1,Finished Review available shopping options online,success,Review available shopping options online,"I'm sitting comfortably in my cozy living room, the sun streaming in, feeling a serene calm despite the day's tranquility being a rare treat. My fingers hover over the old phone screen, scanning for online shopping deals, but my cautious side keeps a watchful eye out for any potential scams.",5,10801.0,prev_snapshot,1800.0,1,1,1,1,0,,,0,0,ecommerce_order_flow,llm_primary,llm_primary,ok,0.9,"step_type indicates economy and step_intention matches scenario, with high assist and accessibility levels supporting digital activity",0,no_event,0.5376108114104444,0.04264299965750672,0.2955447430923297,0.4227346784372955,0.33818774274983643,ok,llm_unified_primary,llm_primary,ok,0.8,"step_type indicates economy and step_intention matches scenario, with high assist and accessibility levels supporting digital activity",0,runtime_snapshot,"I'm sitting comfortably in my cozy living room, the sun streaming in, feeling a serene calm despite the day's tranquility being a rare treat. My fingers hover over the old phone screen, scanning for online shopping deals, but my cautious si",0,0.0,1.0,30.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0536001-004-0011,4,5,36001.0,536001,recovery,2,Plan the shopping list based on the current needs,safe,other,Plan the shopping list based on the current needs,1,Finished executing Plan the shopping list based on the current needs,success,Plan the shopping list based on the current needs,"After a peaceful and stress-free morning, I'm currently in the comfort of my home, reflecting on the tranquility of the day and feeling content. Now, I'm planning my shopping list, appreciating the simplicity of the task while ensuring it adheres to my preference for clear and straightforward procedures.",5,34201.0,prev_snapshot,1800.0,1,1,1,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"step_type indicates 'other', step_intention matches, and status_text shows success",1,positive,0.1893100513663486,0.021642159663277632,0.2051218351283908,0.22676399479166842,0.22676399479166842,ok,llm_unified_primary,llm_primary,ok,0.8,"step_type indicates 'other', step_intention matches, and status_text shows success",0,runtime_snapshot,"After a peaceful and stress-free morning, I'm currently in the comfort of my home, reflecting on the tranquility of the day and feeling content. Now, I'm planning my shopping list, appreciating the simplicity of the task while ensuring it a",1,0.0,1.0,30.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0543201-004-0012,4,5,43201.0,543201,recovery,2,Make the purchases and pay at the checkout,safe,economy,Make the purchases and pay at the checkout,1,"Successfully reached the destination: ('', 500063910)",success,Make the purchases and pay at the checkout,"As I navigate the sunny afternoon with its warm 23C embrace, I find myself contently perusing the straightforward pages of my shopping app, my mind at peace with the day's tranquility and the simplicity of my tasks.",5,41401.0,prev_snapshot,1800.0,1,1,0,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,ecommerce_order_flow,llm_primary,llm_primary,ok,0.8,"step_type matches 'economy' and step_outcome is 'success', indicating a typical digital transaction process",0,no_event,0.32740672019376493,0.02816991324659953,0.20438701063438264,0.1511620005226384,0.23255692388098217,ok,llm_unified_primary,llm_primary,ok,0.9,"step_type matches 'economy' and step_outcome is 'success', indicating a typical digital transaction process",1,runtime_snapshot,"As I navigate the sunny afternoon with its warm 23C embrace, I find myself contently perusing the straightforward pages of my shopping app, my mind at peace with the day's tranquility and the simplicity of my tasks.",5,0.25,1.0,45.0,mid,hybrid,attempt_hazard,2,1,1,
fbef2127-0545001-004-0013,4,5,45001.0,545001,recovery,2,Make the purchases and pay at the checkout,safe,economy,Make the purchases and pay at the checkout,1,"Successfully reached the destination: ('', 500063910)",success,Make the purchases and pay at the checkout,"Today, as the sun bathes the city in warm rays, I find myself making my way to the store, my fingers confidently navigating the straightforward interface of the shopping app, content that the day has unfolded with peace and clarity.",5,43201.0,prev_snapshot,1800.0,1,1,0,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,ecommerce_order_flow,llm_primary,llm_primary,ok,0.8,"step_type matches 'economy', step_outcome is 'success', and status_text indicates a positive outcome.",1,positive,0.09279935786088178,0.026893647516753213,0.19512705534041716,0.14431345685716077,0.22202070285717038,cache_hit,llm_unified_primary,llm_primary,ok,0.9,"step_type matches 'economy', step_outcome is 'success', and status_text indicates a positive outcome.",1,runtime_snapshot,"Today, as the sun bathes the city in warm rays, I find myself making my way to the store, my fingers confidently navigating the straightforward interface of the shopping app, content that the day has unfolded with peace and clarity.",5,0.25,1.0,45.0,mid,hybrid,attempt_hazard,1,1,0,
fbef2127-0559401-005-0003,5,5,59401.0,559401,recovery,2,"Enjoy the meal in a relaxed, comfortable setting",hungry,other,"Enjoy the meal in a relaxed, comfortable setting",1,"Finished Enjoy the meal in a relaxed, comfortable setting",success,"Enjoy the meal in a relaxed, comfortable setting","Feeling a sense of gratitude after a day filled with quiet introspection, I am enjoying the simple comfort of home, eager to eat in a peaceful setting.",5,57601.0,prev_snapshot,1800.0,1,1,1,1,0,登录常用服务并完成验证码/实名核验,safe,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"Step intention and status summary indicate a general digital experience, with moderate support from environment and profile.",0,no_event,0.4700348912821185,0.053125103137188746,0.30225733989161174,0.4442280537860006,0.3553824430288005,ok,llm_unified_primary,llm_primary,ok,0.8,"Step intention and status summary indicate a general digital experience, with moderate support from environment and profile.",1,runtime_snapshot,"Feeling a sense of gratitude after a day filled with quiet introspection, I am enjoying the simple comfort of home, eager to eat in a peaceful setting.",2,0.25,1.0,60.0,mid,hybrid,attempt_hazard,2,1,1,
fbef2127-0561201-003-0001,3,5,61201.0,561201,recovery,2,Call a close friend to catch up,social,social,Call a close friend to catch up,1,Could not find target for message,failure,Call a close friend to catch up,"At 4:30 in the evening, I sit comfortably in my modest home, enjoying the sunny afternoon's warmth. With a mix of contentment and nostalgic sadness, I reflect on my tranquil day, reaching out to a cherished friend for a heartwarming conversation that helps lift the weight of solitude.",5,59401.0,prev_snapshot,1800.0,1,1,1,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,social_contact_coordination,matched,rule_fallback,low_confidence,0.5,"step_type indicates social interaction, step_intention matches user's need, and status_text suggests failure in social contact",1,negative,0.3495671166175852,0.3950889264199244,0.19746665985709402,0.740694482846273,0.5925555862770184,ok,llm_unified_primary,llm_primary,low_confidence,0.5,"step_type indicates social interaction, step_intention matches user's need, and status_text suggests failure in social contact",1,runtime_snapshot,"At 4:30 in the evening, I sit comfortably in my modest home, enjoying the sunny afternoon's warmth. With a mix of contentment and nostalgic sadness, I reflect on my tranquil day, reaching out to a cherished friend for a heartwarming convers",0,1.0,0.0,5.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0561201-005-0004,5,5,61201.0,561201,recovery,2,"Enjoy the meal in a relaxed, comfortable setting",hungry,other,"Enjoy the meal in a relaxed, comfortable setting",1,"Finished Enjoy the meal in a relaxed, comfortable setting",success,"Enjoy the meal in a relaxed, comfortable setting","Feeling a bit weary but at peace, I'm sitting comfortably at home with a sunny day outside, savoring my meal in a serene environment, grateful for the day's tranquility after a period of introspection.",5,59401.0,prev_snapshot,1800.0,1,1,1,1,0,登录常用服务并完成验证码/实名核验,safe,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"Step intention and outcome indicate a general digital experience, supported by high assist and accessibility levels.",0,no_event,0.48770148215122244,0.051088661890502374,0.2906709282383589,0.42719948766107657,0.34175959012886126,cache_hit,llm_unified_primary,llm_primary,ok,0.8,"Step intention and outcome indicate a general digital experience, supported by high assist and accessibility levels.",1,runtime_snapshot,"Feeling a bit weary but at peace, I'm sitting comfortably at home with a sunny day outside, savoring my meal in a serene environment, grateful for the day's tranquility after a period of introspection.",2,0.25,1.0,60.0,mid,hybrid,attempt_hazard,3,2,0,
fbef2127-0572001-003-0002,3,5,72001.0,572001,recovery,2,Pick up the phone and call a friend,social,social,Pick up the phone and call a friend,1,Could not find target for message,failure,Pick up the phone and call a friend,"I am sitting in the comfort of my home, the sun setting outside casting a warm glow, feeling a mix of tranquility and nostalgia as I recall my husband, and I'm reaching out to a friend on the phone, my heart lightened by the simplicity of our connection.",5,70201.0,prev_snapshot,1800.0,1,1,1,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,social_contact_coordination,matched,rule_fallback,parse_failed,0.0,matched,1,positive,0.7017998328279514,0.41653778569432454,0.20250718807635382,0.773806217213348,0.6190449737706784,ok,llm_unified_primary,llm_primary,parse_failed,0.0,,1,runtime_snapshot,"I am sitting in the comfort of my home, the sun setting outside casting a warm glow, feeling a mix of tranquility and nostalgia as I recall my husband, and I'm reaching out to a friend on the phone, my heart lightened by the simplicity of o",0,1.0,0.0,5.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0581001-001-0003,1,5,81001.0,581001,recovery,2,Set the alarm for morning wake-up call,tired,other,Set the alarm for morning wake-up call,1,Sleep: Set the alarm for morning wake-up call,success,Set the alarm for morning wake-up call,"I'm nestled comfortably at home, the tranquil evening breeze from the sunny night outside seeping in through the open window, as I reflect on the day's simple joys, a sense of contentment washes over me despite the lingering anxiety that comes with life's uncertainties.",5,79201.0,prev_snapshot,1800.0,1,1,1,1,0,,,0,0,digital_general,llm_primary,llm_primary,ok,0.8,step_type 'other' and step_intention 'Set the alarm for morning wake-up call' indicate a general digital interaction.,1,positive,0.4043894020490537,0.04264299965750672,0.2955447430923297,0.4227346784372955,0.33818774274983643,ok,llm_unified_primary,llm_primary,ok,0.8,step_type 'other' and step_intention 'Set the alarm for morning wake-up call' indicate a general digital interaction.,0,runtime_snapshot,"I'm nestled comfortably at home, the tranquil evening breeze from the sunny night outside seeping in through the open window, as I reflect on the day's simple joys, a sense of contentment washes over me despite the lingering anxiety that co",1,0.0,1.0,0.0,unknown,hybrid,attempt_hazard,2,1,1,
fbef2127-0610801-005-0005,5,6,10801.0,610801,recovery,2,Set the dining table with a pleasant setting,hungry,other,Set the dining table with a pleasant setting,1,Finished executing Set the dining table with a pleasant setting,success,Set the dining table with a pleasant setting,"I'm settled in the warmth of my living room, setting the dining table for an at-home meal, a task that feels like a small, soothing ritual amidst the quiet simplicity of my day.",6,9001.0,prev_snapshot,1800.0,1,1,1,1,0,登录常用服务并完成验证码/实名核验,safe,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"step_type 'other' and step_intention 'Set the dining table with a pleasant setting' indicate a non-digital scenario, but the context suggests a digital experience with a pleasant setting.",1,positive,0.05460959844387958,0.03838908826872239,0.2911685951757241,0.4119471043055581,0.32955768344444647,ok,llm_unified_primary,llm_primary,ok,0.8,"step_type 'other' and step_intention 'Set the dining table with a pleasant setting' indicate a non-digital scenario, but the context suggests a digital experience with a pleasant setting.",1,runtime_snapshot,"I'm settled in the warmth of my living room, setting the dining table for an at-home meal, a task that feels like a small, soothing ritual amidst the quiet simplicity of my day.",3,0.0,1.0,30.0,low,hybrid,attempt_hazard,2,1,1,
