agent_id,day,t,action,status_text_clean,review_label,review_confidence,scenario_guess,scenario_hit_evidence,friction_evidence,incidental_evidence,scene_analysis_zh
4,0,52201.0,Return to home,"I'm walking back home in the bright sunshine, the cool temperature making my leisurely stroll feel refreshing, despite the lingering uncertainty from a recent app payment issue that keeps me a bit on edge, even though nothing else seems out of the ordinary today.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
5,0,52201.0,Relax on the couch and watch a favorite TV show,"I'm enjoying a peaceful afternoon at home, the sun shining warmly, and I'm feeling a sense of relief as I plan to kick back on the couch and watch my favorite TV show, grateful for the simple pleasure of a quiet day.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
6,0,52201.0,Clean up the kitchen after eating,"As I walk through the warm sun of this sunny afternoon, I find myself with a hopeful heart, eager to tuck into a meal at home, and once that's over, I'm looking forward to tidying up the kitchen in the familiar comfort of my familiar abode.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
1,0,54001.0,Set the bedroom curtains to block sunlight,"As I set my bedroom curtains to block the sunny rays streaming through the window, I feel a sense of hope that this small action will provide some much-needed comfort and peace in my home. The calmness that comes with a bit of seclusion is exactly what I need to unwind before I settle down for the night.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
2,0,54001.0,Adjust the room temperature to 23C,"I'm relaxing at home in the pleasant 23-degree weather, satisfied to have adjusted the room temperature to my liking, and feeling a sense of relief that nothing out of the ordinary is happening.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
3,0,54001.0,Lie down in the bed and focus on relaxing the body and mind,"I'm sitting in the dimly lit living room, the sun streaming in, feeling a mix of relief and anxiety as I try to navigate the complex online system. My body is heavy from the day's weariness, and I long for a moment of peace and rest.",non_digital_or_incidental,low,none,,anxiety,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
4,0,54001.0,Set up a comfortable sleep environment,"I've just settled in for the day, enjoying the warm, sunny weather at home. The sun is shining, the temperature's perfect, and I'm feeling a sense of relief, ready to unwind and get some rest.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
5,0,54001.0,Enjoy a cup of tea,"Relieved that nothing pressing is on my mind today, I'm sitting comfortably at home, the warmth of a sunny afternoon enveloping me as I sip on a soothing cup of tea.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
6,0,54001.0,Prepare the bedroom by adjusting the room temperature to a comfortable level,"I'm in the midst of a serene afternoon, my hands busy tweaking the room's temperature to ensure it's just right for a peaceful evening at home, feeling a sense of hope in this quiet moment, free from any pressing concerns or disruptions.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
1,0,55801.0,Change into comfortable sleepwear,"As the sun sets, I'm settled in the warmth of my home, a sense of hope enveloping me as I prepare for rest, my heart calm and content, not marred by the usual concerns of safety or savings.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
2,0,55801.0,Set the alarm clock for a suitable sleep time,"After a long day of helping neighbors, I'm feeling a sense of relief as I prepare to set my alarm for a well-deserved rest in the comfort of my home, the sun's warm glow a soothing reminder of the day's quiet achievements.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
3,0,55801.0,Set an alarm for a comfortable wake-up time,"I'm at home, the sun is shining brightly outside, and I'm feeling a bit uneasy as I struggle to set an alarm for a comfortable wake-up time. The tension from past online fraud attempts makes me cautious with technology, even though I'm just trying to get a good night's rest.",weak_digital_context,low,notification_risk_interrupt,notification_risk_interrupt:fraud,struggle,,有数字接触但更多是背景/情绪描述，数字任务不是当前主动作，未进 attempt 有一定合理性。
4,0,55801.0,Prepare for bed by changing into pajamas,"Feeling a sense of relief, I am tidying up my living space, opting for a straightforward approach to changing into my pajamas as I prepare to unwind at home.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
5,0,55801.0,Take a short walk in the garden if the weather allows,"I'm at home, feeling relieved that nothing too challenging has happened today. The sun is shining, making me think of taking a leisurely stroll in the garden, enjoying the calm and warmth.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
6,0,55801.0,Remove or put on clothing suitable for sleeping,"I'm in the comfort of my home, feeling a sense of relief as I contemplate adjusting my attire for a good night's sleep, and I'm content with the peaceful, sunny weather.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
1,0,57601.0,Perform a brief relaxation exercise,"I'm sitting in my cozy living room, the sun casting a warm glow, and I'm about to unwind with a short relaxation exercise. I feel a sense of hope, content with the simple pleasures of the day.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
2,0,57601.0,Relax in a comfortable chair to wind down,"I've just returned from assisting a neighbor with a small issue, and now, with the sun shining and a comfortable 23 degrees, I'm settling into my favorite armchair at home, feeling a sense of relief that I can finally unwind and let my mind rest.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
3,0,57601.0,Prepare for sleep by adjusting the room temperature to 23°C,"I am sitting alone in my home, the sun streaming in through the windows, and I find myself feeling anxious as I prepare for sleep. I'm adjusting the room temperature to a comfortable 23°C, trying to calm my nerves, while my thoughts drift aimlessly about the day's quiet solitude.",non_digital_or_incidental,low,none,,anxious,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
4,0,57601.0,Review and close the day's activities,"I've just returned from a leisurely stroll in the sun, feeling a sense of relief as I prepare to wind down for the day. I'm reviewing my online accounts, making sure everything is secure and up-to-date, with a preference for simplicity in the process.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
5,0,57601.0,Read a book or a magazine,"I'm relaxing at home on a sunny afternoon, feeling a sense of relief as I enjoy a quiet moment, either flipping through a magazine or diving into a book, knowing that there's no pressing matter at hand.",non_digital_or_incidental,low,none,,,,以线下行为为主，数字线索弱或仅顺带出现，判非数字更合理。
