attempt_uid,agent_id,day,t,step,stage_name,stage_index,intention,need,step_type,step_intention,status_text,step_eval_text,step_outcome,aligned_action,aligned_agent_status_status,aligned_action_snapshot_day,aligned_action_snapshot_t,aligned_join_mode,aligned_join_lag_seconds,digital_exposure,digital_from_action,digital_from_status,digital_from_intention,digital_from_signal,digital_task_hint,digital_task_hint_need,digital_task_hint_pending,digital_task_adopted,scenario,scenario_entry_reason,scenario_match_source,llm_match_status,llm_match_confidence,llm_match_reason,emitted,outcome,roll,p_negative_interval,p_positive_interval,total_event_prob,hazard_p_total,llm_status,match_pipeline_mode,digital_gate_source,digital_gate_status,digital_gate_confidence,digital_gate_reason,scenario_aligned,input_source,status_summary_text,plan_index,step_failure_pressure,step_success_support,step_consumed_time,step_effort_bucket,decision_mode,prob_model,llm_calls_this_step,llm_scenario_calls_this_step,llm_calls_for_agent,fallback_reason
fbef2127-0512601-001-0002,1,5,12601.0,512601,recovery,2,Review available shopping options online,safe,economy,Review available shopping options online,1,Finished Review available shopping options online,success,Review available shopping options online,我舒适地坐在舒适的客厅里，阳光照进来，尽管今天的宁静是一种难得的享受，但我感到一种宁静的平静。我的手指悬停在旧手机屏幕上，扫描网上购物优惠，但我谨慎的一面密切关注任何潜在的诈骗。,5,10801.0,prev_snapshot,1800.0,1,1,1,1,0,,,0,0,ecommerce_order_flow,llm_primary,llm_primary,ok,0.9,"step_type indicates economy and step_intention matches scenario, with high assist and accessibility levels supporting digital activity",0,no_event,0.5376108114104444,0.0426429996575067,0.2955447430923297,0.4227346784372955,0.3381877427498364,ok,llm_unified_primary,llm_primary,ok,0.8,"step_type indicates economy and step_intention matches scenario, with high assist and accessibility levels supporting digital activity",0,runtime_snapshot,"I'm sitting comfortably in my cozy living room, the sun streaming in, feeling a serene calm despite the day's tranquility being a rare treat. My fingers hover over the old phone screen, scanning for online shopping deals, but my cautious si",0,0.0,1.0,30.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0536001-004-0011,4,5,36001.0,536001,recovery,2,Plan the shopping list based on the current needs,safe,other,Plan the shopping list based on the current needs,1,Finished executing Plan the shopping list based on the current needs,success,Plan the shopping list based on the current needs,经过一个平静、无压力的早晨后，我现在正躺在舒适的家中，回想着这一天的宁静并感到满足。现在，我正在计划我的购物清单，欣赏任务的简单性，同时确保它符合我对清晰和直接的程序的偏好。,5,34201.0,prev_snapshot,1800.0,1,1,1,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"step_type indicates 'other', step_intention matches, and status_text shows success",1,positive,0.1893100513663486,0.0216421596632776,0.2051218351283908,0.2267639947916684,0.2267639947916684,ok,llm_unified_primary,llm_primary,ok,0.8,"step_type indicates 'other', step_intention matches, and status_text shows success",0,runtime_snapshot,"After a peaceful and stress-free morning, I'm currently in the comfort of my home, reflecting on the tranquility of the day and feeling content. Now, I'm planning my shopping list, appreciating the simplicity of the task while ensuring it a",1,0.0,1.0,30.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0543201-004-0012,4,5,43201.0,543201,recovery,2,Make the purchases and pay at the checkout,safe,economy,Make the purchases and pay at the checkout,1,"Successfully reached the destination: ('', 500063910)",success,Make the purchases and pay at the checkout,当我在阳光明媚的午后，在 23 摄氏度的温暖怀抱中度过时，我发现自己心满意足地浏览着购物应用程序的简单页面，我的心因这一天的宁静和任务的简单而感到平静。,5,41401.0,prev_snapshot,1800.0,1,1,0,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,ecommerce_order_flow,llm_primary,llm_primary,ok,0.8,"step_type matches 'economy' and step_outcome is 'success', indicating a typical digital transaction process",0,no_event,0.3274067201937649,0.0281699132465995,0.2043870106343826,0.1511620005226384,0.2325569238809821,ok,llm_unified_primary,llm_primary,ok,0.9,"step_type matches 'economy' and step_outcome is 'success', indicating a typical digital transaction process",1,runtime_snapshot,"As I navigate the sunny afternoon with its warm 23C embrace, I find myself contently perusing the straightforward pages of my shopping app, my mind at peace with the day's tranquility and the simplicity of my tasks.",5,0.25,1.0,45.0,mid,hybrid,attempt_hazard,2,1,1,
fbef2127-0545001-004-0013,4,5,45001.0,545001,recovery,2,Make the purchases and pay at the checkout,safe,economy,Make the purchases and pay at the checkout,1,"Successfully reached the destination: ('', 500063910)",success,Make the purchases and pay at the checkout,今天，当阳光沐浴在温暖的光线下时，我发现自己正走向商店，手指自信地在购物应用程序的简单界面中导航，一天的内容平静而清晰地展开。,5,43201.0,prev_snapshot,1800.0,1,1,0,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,ecommerce_order_flow,llm_primary,llm_primary,ok,0.8,"step_type matches 'economy', step_outcome is 'success', and status_text indicates a positive outcome.",1,positive,0.0927993578608817,0.0268936475167532,0.1951270553404171,0.1443134568571607,0.2220207028571703,cache_hit,llm_unified_primary,llm_primary,ok,0.9,"step_type matches 'economy', step_outcome is 'success', and status_text indicates a positive outcome.",1,runtime_snapshot,"Today, as the sun bathes the city in warm rays, I find myself making my way to the store, my fingers confidently navigating the straightforward interface of the shopping app, content that the day has unfolded with peace and clarity.",5,0.25,1.0,45.0,mid,hybrid,attempt_hazard,1,1,0,
fbef2127-0559401-005-0003,5,5,59401.0,559401,recovery,2,"Enjoy the meal in a relaxed, comfortable setting",hungry,other,"Enjoy the meal in a relaxed, comfortable setting",1,"Finished Enjoy the meal in a relaxed, comfortable setting",success,"Enjoy the meal in a relaxed, comfortable setting",经过一天的安静反省后，我感到一种感激之情，享受着家的简单舒适，渴望在宁静的环境中吃饭。,5,57601.0,prev_snapshot,1800.0,1,1,1,1,0,登录常用服务并完成验证码/实名核验,safe,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"Step intention and status summary indicate a general digital experience, with moderate support from environment and profile.",0,no_event,0.4700348912821185,0.0531251031371887,0.3022573398916117,0.4442280537860006,0.3553824430288005,ok,llm_unified_primary,llm_primary,ok,0.8,"Step intention and status summary indicate a general digital experience, with moderate support from environment and profile.",1,runtime_snapshot,"Feeling a sense of gratitude after a day filled with quiet introspection, I am enjoying the simple comfort of home, eager to eat in a peaceful setting.",2,0.25,1.0,60.0,mid,hybrid,attempt_hazard,2,1,1,
fbef2127-0561201-003-0001,3,5,61201.0,561201,recovery,2,Call a close friend to catch up,social,social,Call a close friend to catch up,1,Could not find target for message,failure,Call a close friend to catch up,傍晚4点30分，我舒舒服服地坐在简陋的家里，享受着午后阳光明媚的温暖。带着满足和怀旧的悲伤，我回想起平静的一天，与一位亲爱的朋友进行一次温馨的交谈，这有助于减轻孤独的负担。,5,59401.0,prev_snapshot,1800.0,1,1,1,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,social_contact_coordination,matched,rule_fallback,low_confidence,0.5,"step_type indicates social interaction, step_intention matches user's need, and status_text suggests failure in social contact",1,negative,0.3495671166175852,0.3950889264199244,0.197466659857094,0.740694482846273,0.5925555862770184,ok,llm_unified_primary,llm_primary,low_confidence,0.5,"step_type indicates social interaction, step_intention matches user's need, and status_text suggests failure in social contact",1,runtime_snapshot,"At 4:30 in the evening, I sit comfortably in my modest home, enjoying the sunny afternoon's warmth. With a mix of contentment and nostalgic sadness, I reflect on my tranquil day, reaching out to a cherished friend for a heartwarming convers",0,1.0,0.0,5.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0561201-005-0004,5,5,61201.0,561201,recovery,2,"Enjoy the meal in a relaxed, comfortable setting",hungry,other,"Enjoy the meal in a relaxed, comfortable setting",1,"Finished Enjoy the meal in a relaxed, comfortable setting",success,"Enjoy the meal in a relaxed, comfortable setting",心情有些疲惫，但内心平静，在外面阳光明媚的日子里，我舒舒服服地坐在家里，在宁静的环境中品尝着我的饭菜，庆幸经过一段时间的反省之后，这一天的宁静。,5,59401.0,prev_snapshot,1800.0,1,1,1,1,0,登录常用服务并完成验证码/实名核验,safe,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"Step intention and outcome indicate a general digital experience, supported by high assist and accessibility levels.",0,no_event,0.4877014821512224,0.0510886618905023,0.2906709282383589,0.4271994876610765,0.3417595901288612,cache_hit,llm_unified_primary,llm_primary,ok,0.8,"Step intention and outcome indicate a general digital experience, supported by high assist and accessibility levels.",1,runtime_snapshot,"Feeling a bit weary but at peace, I'm sitting comfortably at home with a sunny day outside, savoring my meal in a serene environment, grateful for the day's tranquility after a period of introspection.",2,0.25,1.0,60.0,mid,hybrid,attempt_hazard,3,2,0,
fbef2127-0572001-003-0002,3,5,72001.0,572001,recovery,2,Pick up the phone and call a friend,social,social,Pick up the phone and call a friend,1,Could not find target for message,failure,Pick up the phone and call a friend,我坐在舒适的家中，外面的夕阳投下温暖的光芒，当我回忆起我的丈夫时，我感到一种宁静和怀旧的感觉，我正在打电话给一位朋友，我们的简单联系让我的心变得轻松起来。,5,70201.0,prev_snapshot,1800.0,1,1,1,1,0,在手机上完成线上缴费并确认支付结果,finance,1,0,social_contact_coordination,matched,rule_fallback,parse_failed,0.0,matched,1,positive,0.7017998328279514,0.4165377856943245,0.2025071880763538,0.773806217213348,0.6190449737706784,ok,llm_unified_primary,llm_primary,parse_failed,0.0,,1,runtime_snapshot,"I am sitting in the comfort of my home, the sun setting outside casting a warm glow, feeling a mix of tranquility and nostalgia as I recall my husband, and I'm reaching out to a friend on the phone, my heart lightened by the simplicity of o",0,1.0,0.0,5.0,low,hybrid,attempt_hazard,2,1,1,
fbef2127-0581001-001-0003,1,5,81001.0,581001,recovery,2,Set the alarm for morning wake-up call,tired,other,Set the alarm for morning wake-up call,1,Sleep: Set the alarm for morning wake-up call,success,Set the alarm for morning wake-up call,我舒舒服服地窝在家里，窗外阳光明媚的夜晚，宁静的晚风从敞开的窗户透进来，回想起这一天简单的快乐，一种满足感笼罩着我，尽管生活的不确定性带来了挥之不去的焦虑。,5,79201.0,prev_snapshot,1800.0,1,1,1,1,0,,,0,0,digital_general,llm_primary,llm_primary,ok,0.8,step_type 'other' and step_intention 'Set the alarm for morning wake-up call' indicate a general digital interaction.,1,positive,0.4043894020490537,0.0426429996575067,0.2955447430923297,0.4227346784372955,0.3381877427498364,ok,llm_unified_primary,llm_primary,ok,0.8,step_type 'other' and step_intention 'Set the alarm for morning wake-up call' indicate a general digital interaction.,0,runtime_snapshot,"I'm nestled comfortably at home, the tranquil evening breeze from the sunny night outside seeping in through the open window, as I reflect on the day's simple joys, a sense of contentment washes over me despite the lingering anxiety that co",1,0.0,1.0,0.0,unknown,hybrid,attempt_hazard,2,1,1,
fbef2127-0610801-005-0005,5,6,10801.0,610801,recovery,2,Set the dining table with a pleasant setting,hungry,other,Set the dining table with a pleasant setting,1,Finished executing Set the dining table with a pleasant setting,success,Set the dining table with a pleasant setting,我坐在温暖的客厅里，摆好餐桌，准备一顿家常饭菜，在我平静而简单的一天中，这项任务感觉就像是一个小小的、舒缓的仪式。,6,9001.0,prev_snapshot,1800.0,1,1,1,1,0,登录常用服务并完成验证码/实名核验,safe,1,0,digital_general,llm_primary,llm_primary,ok,0.9,"step_type 'other' and step_intention 'Set the dining table with a pleasant setting' indicate a non-digital scenario, but the context suggests a digital experience with a pleasant setting.",1,positive,0.0546095984438795,0.0383890882687223,0.2911685951757241,0.4119471043055581,0.3295576834444464,ok,llm_unified_primary,llm_primary,ok,0.8,"step_type 'other' and step_intention 'Set the dining table with a pleasant setting' indicate a non-digital scenario, but the context suggests a digital experience with a pleasant setting.",1,runtime_snapshot,"I'm settled in the warmth of my living room, setting the dining table for an at-home meal, a task that feels like a small, soothing ritual amidst the quiet simplicity of my day.",3,0.0,1.0,30.0,low,hybrid,attempt_hazard,2,1,1,
